날짜,지점,평균기온(℃),최저기온(℃),최고기온(℃)
1929.2.12,108,-10.1,-13.5,-3.8
1929.2.13,108,-9.9,-15.7,-4.3
1929.2.14,108,-8.6,-16.3,-1.3
1929.2.15,108,-2.7,-10.2,4.7
1929.2.16,108,0.4,-8.3,7.4
1929.2.17,108,3.1,-0.6,8.4
1929.2.18,108,0.5,-2.6,4.4
1929.2.19,108,-1.4,-8,5
1929.2.20,108,1.4,-4.6,8.4
1929.2.21,108,3.6,-3.3,11.7
1929.2.22,108,3.9,-3.7,9.8
1929.2.23,108,1.2,-2.3,6
1929.2.24,108,-1.8,-6.9,3.7
1929.2.25,108,-1.8,-8.5,5
1929.2.26,108,4.4,-2,10.4
1929.2.27,108,5.9,1,11.9
1929.2.28,108,8.5,3.3,16
1929.3.1,108,1.6,-2.7,7.6
1929.3.2,108,-3.7,-7.2,1
1929.3.3,108,-3.5,-8.8,1.7
1929.3.4,108,-2.3,-8.5,4.5
1929.3.5,108,0.5,-6.8,7.6
1929.3.6,108,1,-6.3,9.4
1929.3.7,108,1.3,-5.6,8.1
1929.3.8,108,3.3,-2.9,8.7
1929.3.9,108,4.6,0.7,10.5
1929.3.10,108,2.6,-1.3,8.4
1929.3.11,108,-1.1,-3.5,2.8
1929.3.12,108,1.8,-5.2,7.4
1929.3.13,108,0.3,-3.2,5
1929.3.14,108,0.2,-5.1,4.7
1929.3.15,108,3.9,-1.8,10.4
1929.3.16,108,4.5,-3.7,14
1929.3.17,108,7,-1,14.6
1929.3.18,108,5.1,1.7,10.1
1929.3.19,108,2.7,-0.5,7.4
1929.3.20,108,2.1,-3.1,7.4
1929.3.21,108,5.1,-2.7,10.4
1929.3.22,108,8.5,3.9,14
1929.3.23,108,11.7,1.5,20.6
1929.3.24,108,12.8,9.8,18.8
1929.3.25,108,10,3.6,16.6
1929.3.26,108,9.6,3.6,15.9
1929.3.27,108,10,6.1,14
1929.3.28,108,11.2,6.5,17.5
1929.3.29,108,8.4,3.9,14.7
1929.3.30,108,7.7,2.1,15.2
1929.3.31,108,8.8,4.5,15
1929.4.1,108,10.2,4.4,17.4
1929.4.2,108,7.1,2,14
1929.4.3,108,5.6,-0.3,12.5
1929.4.4,108,8.3,1.9,16
1929.4.5,108,9.9,3.4,17
1929.4.6,108,10.1,2.4,16.4
1929.4.7,108,11.7,5,19.2
1929.4.8,108,7,5,10.5
1929.4.9,108,8.8,3.5,13.9
1929.4.10,108,8.2,3.6,14.5
1929.4.11,108,8.2,2.4,14.9
1929.4.12,108,9.2,1.7,18
1929.4.13,108,4.7,3,9.1
1929.4.14,108,5.4,0,11.6
1929.4.15,108,11.8,2.1,20
1929.4.16,108,14.7,10.3,21
1929.4.17,108,14.4,7.8,20.2
1929.4.18,108,13.6,6.2,22.3
1929.4.19,108,12.8,3.9,20
1929.4.20,108,10.8,6,15.5
1929.4.21,108,9.4,5.5,14.3
1929.4.22,108,8.9,2.5,16.3
1929.4.23,108,12.5,4.2,20.3
1929.4.24,108,12.3,8.3,17.7
1929.4.25,108,13.2,8.8,18.9
1929.4.26,108,9.8,6.7,13.2
1929.4.27,108,13.8,5.3,22.5
1929.4.28,108,13.7,10.2,19.9
1929.4.29,108,12.2,2.4,21.8
1929.4.30,108,13.6,7.4,20.5
1929.5.1,108,13.8,8.9,22.4
1929.5.2,108,16.5,10,22.3
1929.5.3,108,11.3,8.5,17.2
1929.5.4,108,11.8,6.9,17.8
1929.5.5,108,12.7,5.9,17.5
1929.5.6,108,14.1,8.3,19.5
1929.5.7,108,17.7,11.2,24.3
1929.5.8,108,17.2,12.8,23
1929.5.9,108,14.1,11.8,17.5
1929.5.10,108,13.6,10,19.8
1929.5.11,108,14.2,8.4,21.7
1929.5.12,108,13.3,11.1,22.1
1929.5.13,108,15.5,11.7,20.9
1929.5.14,108,15,11.5,20.2
1929.5.15,108,14.2,12.5,17.8
1929.5.16,108,16.1,8.1,23.4
1929.5.17,108,18.4,12.3,26.2
1929.5.18,108,20.3,12.2,29.1
1929.5.19,108,19.4,12.5,27.8
1929.5.20,108,18.6,12,26.9
1929.5.21,108,18.4,10.2,25.7
1929.5.22,108,19.7,13.7,27.7
1929.5.23,108,17.3,15.2,20.5
1929.5.24,108,18.9,14.4,26.5
1929.5.25,108,17.1,13.7,22.3
1929.5.26,108,18.2,10.3,26.8
1929.5.27,108,20,11.6,29.3
1929.5.28,108,19.5,13.1,29
1929.5.29,108,19,12.5,26
1929.5.30,108,20.4,12.5,28.8
1929.5.31,108,20.5,13.2,29.9
1929.6.1,108,20.7,14.1,30
1929.6.2,108,20.6,14.4,27.7
1929.6.3,108,21.5,14.9,28.7
1929.6.4,108,20.8,16,26.8
1929.6.5,108,21.4,15,27.5
1929.6.6,108,21.1,17,25.9
1929.6.7,108,20.7,14.5,29.1
1929.6.8,108,21.3,13,29.9
1929.6.9,108,23.4,13.4,33.3
1929.6.10,108,23.7,16.6,31
1929.6.11,108,21.8,19.2,23.9
1929.6.12,108,24.7,18.4,31
1929.6.13,108,25.2,19.4,31.7
1929.6.14,108,23.8,18.8,29.7
1929.6.15,108,22.5,19.5,28
1929.6.16,108,23.2,17.5,32.2
1929.6.17,108,21.9,16.5,28.4
1929.6.18,108,23.3,17.3,29.2
1929.6.19,108,23.6,16.2,31.7
1929.6.20,108,22.1,15,29.8
1929.6.21,108,22.9,16.2,31
1929.6.22,108,23,16.4,31.2
1929.6.23,108,23.8,16.6,33.7
1929.6.24,108,24.8,17.1,33.7
1929.6.25,108,26.2,16.8,35.5
1929.6.26,108,24.8,20,32
1929.6.27,108,23,20.6,27.6
1929.6.28,108,21.2,19.8,22.6
1929.6.29,108,23.5,18.9,28.4
1929.6.30,108,25.5,20.3,31.4
1929.7.1,108,21.5,20.1,24.6
1929.7.2,108,22.9,19.6,27
1929.7.3,108,23.9,18.4,29.9
1929.7.4,108,23.3,19.7,28
1929.7.5,108,23.5,19.2,29.9
1929.7.6,108,25.1,19.9,30.2
1929.7.7,108,23.5,20,28.5
1929.7.8,108,25.2,19.2,30.8
1929.7.9,108,25.7,21,32
1929.7.10,108,26.3,21.7,32.7
1929.7.11,108,24.1,22.3,27.2
1929.7.12,108,26.1,24.5,29
1929.7.13,108,25.7,23.8,27.5
1929.7.14,108,25.4,23,28.4
1929.7.15,108,25.1,23,27.6
1929.7.16,108,26,22.5,31.3
1929.7.17,108,26.7,23,31.8
1929.7.18,108,26.7,21.5,33.2
1929.7.19,108,27.3,22,33.5
1929.7.20,108,26.2,22.5,32.2
1929.7.21,108,27.4,24.7,33.3
1929.7.22,108,27.4,23.8,32.2
1929.7.23,108,28.3,25.3,32.8
1929.7.24,108,26.6,25,29.7
1929.7.25,108,26.7,23.1,32.3
1929.7.26,108,27.3,22.9,32.8
1929.7.27,108,27,23.8,31.8
1929.7.28,108,27.2,23.5,32.8
1929.7.29,108,28,23.3,33.6
1929.7.30,108,27.8,23.6,33.4
1929.7.31,108,28.9,25.2,34.2
1929.8.1,108,28.6,25.3,33.7
1929.8.2,108,28.8,23.6,36
1929.8.3,108,28.4,24.4,34.9
1929.8.4,108,28.5,23.5,35.4
1929.8.5,108,29.4,24,36.7
1929.8.6,108,30.4,24,36.5
1929.8.7,108,27.6,24,31.8
1929.8.8,108,26.8,24,31
1929.8.9,108,27.1,23.3,33.5
1929.8.10,108,28.1,22.2,35.1
1929.8.11,108,28.6,23.4,35.1
1929.8.12,108,30.1,24,36.7
1929.8.13,108,30.1,25.3,36
1929.8.14,108,29.7,24.6,35.9
1929.8.15,108,27.7,24.3,32.4
1929.8.16,108,23.2,22.3,26.7
1929.8.17,108,26,22.6,28.4
1929.8.18,108,26.5,23,31.5
1929.8.19,108,26.1,21.7,31.8
1929.8.20,108,25.7,23,30.7
1929.8.21,108,23.3,19.6,29.8
1929.8.22,108,23.8,16.5,30.7
1929.8.23,108,24.5,19,30.2
1929.8.24,108,22.2,18.8,26.7
1929.8.25,108,24.9,19,31
1929.8.26,108,22.7,20.4,25.6
1929.8.27,108,22,16.8,27.9
1929.8.28,108,23.1,18,29.5
1929.8.29,108,22.7,16.2,29.8
1929.8.30,108,22,19.5,25.1
1929.8.31,108,22.3,18.4,28.8
1929.9.1,108,22.3,15.3,28.5
1929.9.2,108,21.6,18,26.6
1929.9.3,108,19.5,14.5,27.5
1929.9.4,108,19.5,13.9,25.4
1929.9.5,108,19.4,13.1,26.5
1929.9.6,108,19.4,12.8,27.3
1929.9.7,108,20.1,13.5,28.5
1929.9.8,108,20.1,14.7,26
1929.9.9,108,21.4,16.9,27.5
1929.9.10,108,19.4,13.6,26.1
1929.9.11,108,18.1,12.2,24.4
1929.9.12,108,17.5,11,25
1929.9.13,108,17.7,11,25.6
1929.9.14,108,18.6,11.1,26.2
1929.9.15,108,17.3,12.2,23.5
1929.9.16,108,16.1,10.5,23
1929.9.17,108,17.4,8.7,25.5
1929.9.18,108,16.4,15,19
1929.9.19,108,16.7,12,24
1929.9.20,108,16,8.6,25.8
1929.9.21,108,18.4,9.7,28.4
1929.9.22,108,18.6,11.9,28.2
1929.9.23,108,19.7,11.4,28
1929.9.24,108,21.1,14.9,28.5
1929.9.25,108,19,15.9,23
1929.9.26,108,19.5,15.8,24.5
1929.9.27,108,18.8,12,26.5
1929.9.28,108,19.9,14.1,24.6
1929.9.29,108,18.6,13.8,26
1929.9.30,108,16.6,12.5,22.3
1929.10.1,108,15.4,11.3,21.9
1929.10.2,108,16.6,8.9,24.1
1929.10.3,108,20,13,26.5
1929.10.4,108,20.3,15.4,28.4
1929.10.5,108,19,12.9,26.2
1929.10.6,108,19.5,14.8,25
1929.10.7,108,15.7,13.7,19.9
1929.10.8,108,13.3,9.1,20
1929.10.9,108,13.4,6.4,22
1929.10.10,108,13.9,8.6,21.2
1929.10.11,108,11.4,3.3,21.2
1929.10.12,108,12.8,7,21.7
1929.10.13,108,14.5,7.1,22.7
1929.10.14,108,14.3,8.6,21.6
1929.10.15,108,11.3,7.7,17.9
1929.10.16,108,10.5,3.4,16.9
1929.10.17,108,10.8,6.2,16.6
1929.10.18,108,8.4,1,17.2
1929.10.19,108,10.3,1.3,18.2
1929.10.20,108,8.9,3.5,15.6
1929.10.21,108,7.1,-0.6,15.6
1929.10.22,108,8,-0.1,17.9
1929.10.23,108,10.5,1.3,19.5
1929.10.24,108,14.1,5.4,21.9
1929.10.25,108,13.7,6.5,21.9
1929.10.26,108,14.7,8.4,21.6
1929.10.27,108,10.2,3.7,17.5
1929.10.28,108,7.7,4,13.3
1929.10.29,108,8.7,-1,18.7
1929.10.30,108,12.5,4.2,19
1929.10.31,108,9.5,3.9,14.8
1929.11.1,108,5.7,-2.3,13.3
1929.11.2,108,4.8,-1.7,13.1
1929.11.3,108,4.5,-4.2,12.4
1929.11.4,108,8.4,3.7,15.6
1929.11.5,108,10.4,4,17.1
1929.11.6,108,11.1,6.9,15.8
1929.11.7,108,9.5,3.4,17.5
1929.11.8,108,7.6,3.9,12.7
1929.11.9,108,6.1,-2.1,13.5
1929.11.10,108,5.4,1.2,11.2
1929.11.11,108,3,-1.3,5.3
1929.11.12,108,3.4,-2.6,11.2
1929.11.13,108,4.8,-2.9,14.1
1929.11.14,108,6.9,-0.1,14.5
1929.11.15,108,8.2,1.4,13.9
1929.11.16,108,5.5,2,11.1
1929.11.17,108,1.9,-1.7,6
1929.11.18,108,3.2,-0.2,6.7
1929.11.19,108,4.4,-0.2,8.7
1929.11.20,108,6.7,2.2,14.3
1929.11.21,108,0.2,-2.7,5.4
1929.11.22,108,-3,-6.7,0.9
1929.11.23,108,-2.5,-8.7,3.4
1929.11.24,108,1.5,-3.7,4.4
1929.11.25,108,4.1,-0.4,8
1929.11.26,108,3.9,-2.2,11.4
1929.11.27,108,3.3,-3.7,11.7
1929.11.28,108,4.7,-2.9,13.3
1929.11.29,108,5.1,0.1,8.1
1929.11.30,108,7.2,3.2,13.5
1929.12.1,108,7.1,-0.5,14.4
1929.12.2,108,7.3,5.1,8.9
1929.12.3,108,3.3,1.1,7.8
1929.12.4,108,-0.8,-3.9,2.1
1929.12.5,108,-2.3,-7.1,2.9
1929.12.6,108,0.3,-5.6,5.5
1929.12.7,108,0.9,-3.1,4
1929.12.8,108,-1.7,-6.4,4
1929.12.9,108,0.6,-6.8,6.5
1929.12.10,108,4.5,-1.4,12.1
1929.12.11,108,5.3,-1.6,12.6
1929.12.12,108,6.9,3.2,10.4
1929.12.13,108,10.1,5.6,13.4
1929.12.14,108,7.7,4.5,11
1929.12.15,108,6.4,4,7.5
1929.12.16,108,7.6,5.5,8.3
1929.12.17,108,2.9,-1.8,8.9
1929.12.18,108,-0.6,-3.7,1.6
1929.12.19,108,1.1,-2,2.8
1929.12.20,108,2.5,0.1,4.1
1929.12.21,108,-3.8,-7.5,1.2
1929.12.22,108,-7.8,-10,-4.5
1929.12.23,108,-5.5,-11.5,-2.7
1929.12.24,108,-6.5,-11.4,-2.9
1929.12.25,108,-7.2,-16.8,-2.4
1929.12.26,108,-0.5,-5.4,1.6
1929.12.27,108,1,-2.6,4.3
1929.12.28,108,3.3,0.1,4.9
1929.12.29,108,3.3,0.9,4.8
1929.12.30,108,3,0.6,6.1
1929.12.31,108,-0.4,-3.3,3.4
1930.1.1,108,-1.6,-6.9,2.9
1930.1.2,108,0.6,-3.3,3.3
1930.1.3,108,-2.8,-6.4,1.6
1930.1.4,108,-11,-13.4,-5.8
